report_date,supervisor,activity_code,wbs_code,wbs_name,qty_executed,unit,manpower_cost,equipment_cost,manpower_lines,equipment_lines,remarks
2026-01-26,sanjar,2.4.6(i)a,2.4,Pile Cap,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-26,illayaraja,2.6.6(i),2.6,Pier,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-26,ismaila,2.6.6(i),2.6,Pier,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-26,kbarman,2.6.6(i),2.6,Pier,270.000,cu.m.,1500.00,9000.00,1,2,
2026-01-26,parvaiz,2.6.6(i),2.6,Pier,120.000,m,3500.00,19000.00,2,4,
2026-01-26,illayaraja,2.7.6 (i),2.7,Abutment,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-26,kbarman,2.7.6 (i),2.7,Abutment,60.000,lin.m.,500.00,3000.00,1,1,
2026-01-26,parvaiz,2.7.6 (i),2.7,Abutment,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-26,illayaraja,3.2.6 (ii),3.2,Concrete RCC,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-26,ismaila,3.2.6 (ii),3.2,Concrete RCC,570.000,cu.m.,2200.00,29000.00,2,4,
2026-01-26,kbarman,3.2.6 (ii),3.2,Concrete RCC,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-26,parvaiz,3.2.6 (ii),3.2,Concrete RCC,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-26,kbarman,3.2.6 (ii)a,3.2,Concrete RCC,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-26,illayaraja,3.3.6 (ii),3.3,Pre-stressed Members,200.000,cu.m.,0,5500.00,0,2,
2026-01-26,illayaraja,3.3.6 (ii)a,3.3,Pre-stressed Members,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-26,illayaraja,5.1.7 (iii),5.1,Bearings,0.010,cu.m.,2400.00,0,1,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-26,kbarman,5.1.7 (iii),5.1,Bearings,160.000,sq.m.,2500.00,0,1,0,
2026-01-26,manzar,5.1.7 (iii),5.1,Bearings,0.010,kg.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-26,parvaiz,5.1.7 (iii),5.1,Bearings,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-26,sohail,5.1.7 (iii),5.1,Bearings,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-26,manzar,5.1.7 (iii)a,5.1,Bearings,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-26,sohail,5.1.7 (iii)a,5.1,Bearings,0.010,Sqm,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-26,sohail,5.2.6 (ii),5.2,Expansion Joints,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-26,manzar,5.2.6 (ii)a,5.2,Expansion Joints,0.010,Nos,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-26,sohail,5.2.6 (ii)a,5.2,Expansion Joints,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-26,manzar,9.1.6 (iii),9.0,Approach Slab,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-26,illayaraja,9.1.6(ii),9.0,Approach Slab,70.000,cu.m.,4000.00,12000.00,1,4,
2026-01-26,kbarman,9.1.6(ii),9.0,Approach Slab,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-26,manzar,9.1.6(ii),9.0,Approach Slab,0.010,Nos,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-26,sohail,9.1.6(ii),9.0,Approach Slab,0.010,Sqm,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-27,ismaila,1,1.0,Preliminaries,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-27,sohail,1,1.0,Preliminaries,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-27,akmishra,1.1,1.1,Site Establishment,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-27,ismaila,1.1,1.1,Site Establishment,525.000,cu.m.,500.00,8000.00,1,2,
2026-01-27,parvaiz,1.1,1.1,Site Establishment,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-27,saiffuddin,1.1,1.1,Site Establishment,10.000,m,1500.00,10000.00,1,1,
2026-01-27,vijaykumar,1.1,1.1,Site Establishment,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-27,kbarman,13.1.7(ix)a,13.0,Drainage,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-27,kbarman,13.1.7(ix)b,13.0,Drainage,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-27,manzar,13.1.7(ix)b,13.0,Drainage,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-27,sohail,13.1.7(ix)b,13.0,Drainage,0.010,Sqm,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-27,manzar,13.1.7(ix)b1,13.0,Drainage,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-27,manzar,13.1.7(ix)b2,13.0,Drainage,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-27,kbarman,18.3.6(i),18.3,Bituminous Layers,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-27,parvaiz,18.3.6(i),18.3,Bituminous Layers,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-27,illayaraja,2.1.5 (i),2.1,Setting Out & Layout,200.000,lin.m.,500.00,5000.00,1,1,
2026-01-27,ismaila,2.3.6(i),2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-27,kbarman,2.3.6(i),2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-27,akmishra,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-27,illayaraja,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-27,ismaila,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,370.000,cu.m.,0,10000.00,0,1,
2026-01-27,kbarman,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,100.000,lin.m.,500.00,7500.00,1,2,
2026-01-27,parvaiz,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-27,vijaykumar,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-27,vpgupta,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-27,illayaraja,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-27,ismaila,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,650.000,cu.m.,500.00,16000.00,1,2,
2026-01-27,kbarman,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-27,saiffuddin,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,400.000,cu.m.,3000.00,29000.00,2,3,
2026-01-27,vijaykumar,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-27,akmishra,2.3.6(i)d,2.3,Bored Cast In-Situ Piling,0.010,Sqm,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-27,illayaraja,2.3.6(i)d,2.3,Bored Cast In-Situ Piling,300.000,Sqm,500.00,5000.00,1,1,
2026-01-27,kbarman,2.3.6(i)d,2.3,Bored Cast In-Situ Piling,0.010,Sqm,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-27,parvaiz,2.3.6(i)d,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-27,vijaykumar,2.3.6(i)d,2.3,Bored Cast In-Situ Piling,0.010,Sqm,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-27,illayaraja,2.4.6(i),2.4,Pile Cap,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-27,ismaila,2.4.6(i),2.4,Pile Cap,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-27,kbarman,2.4.6(i),2.4,Pile Cap,300.000,cu.m.,1500.00,13000.00,1,3,
2026-01-27,parvaiz,2.4.6(i),2.4,Pile Cap,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-27,saiffuddin,2.4.6(i),2.4,Pile Cap,300.000,sq.m.,0,9000.00,0,2,
2026-01-27,sanjar,2.4.6(i),2.4,Pile Cap,0.010,trip,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-27,akmishra,2.4.6(i)a,2.4,Pile Cap,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-27,illayaraja,2.4.6(i)a,2.4,Pile Cap,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-27,sanjar,2.4.6(i)a,2.4,Pile Cap,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-27,illayaraja,2.6.6(i),2.6,Pier,80.000,Sqm,1500.00,3000.00,1,1,
2026-01-27,ismaila,2.6.6(i),2.6,Pier,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-27,kbarman,2.6.6(i),2.6,Pier,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-27,parvaiz,2.6.6(i),2.6,Pier,100.000,m,3500.00,17000.00,2,4,
2026-01-27,illayaraja,2.7.6 (i),2.7,Abutment,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-27,kbarman,2.7.6 (i),2.7,Abutment,150.000,lin.m.,2500.00,16000.00,1,4,
2026-01-27,parvaiz,2.7.6 (i),2.7,Abutment,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-27,saiffuddin,2.7.6 (i),2.7,Abutment,200.000,cu.m.,0,16000.00,0,2,
2026-01-27,illayaraja,3.2.6 (ii),3.2,Concrete RCC,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-27,ismaila,3.2.6 (ii),3.2,Concrete RCC,352.000,cu.m.,2200.00,27000.00,2,3,
2026-01-27,kbarman,3.2.6 (ii),3.2,Concrete RCC,325.000,cu.m.,1500.00,9000.00,1,2,
2026-01-27,parvaiz,3.2.6 (ii),3.2,Concrete RCC,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-27,kbarman,3.2.6 (ii)a,3.2,Concrete RCC,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-27,illayaraja,5.1.7 (iii),5.1,Bearings,0.010,cu.m.,2400.00,0,1,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-27,kbarman,5.1.7 (iii),5.1,Bearings,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-27,manzar,5.1.7 (iii),5.1,Bearings,0.010,kg.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-27,parvaiz,5.1.7 (iii),5.1,Bearings,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-27,sohail,5.1.7 (iii),5.1,Bearings,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-27,illayaraja,5.1.7 (iii)a,5.1,Bearings,200.000,cu.m.,0,8000.00,0,2,
2026-01-27,manzar,5.1.7 (iii)a,5.1,Bearings,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-27,sohail,5.1.7 (iii)a,5.1,Bearings,0.010,Sqm,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-27,sohail,5.2.6 (ii),5.2,Expansion Joints,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-27,manzar,5.2.6 (ii)a,5.2,Expansion Joints,0.010,Nos,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-27,sohail,5.2.6 (ii)a,5.2,Expansion Joints,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-27,manzar,9.1.6 (iii),9.0,Approach Slab,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-27,illayaraja,9.1.6(ii),9.0,Approach Slab,400.000,sq.m.,5500.00,15000.00,2,4,
2026-01-27,kbarman,9.1.6(ii),9.0,Approach Slab,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-27,manzar,9.1.6(ii),9.0,Approach Slab,0.010,Nos,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-27,sohail,9.1.6(ii),9.0,Approach Slab,0.010,Sqm,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-28,ismaila,1,1.0,Preliminaries,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-28,sohail,1,1.0,Preliminaries,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-28,akmishra,1.1,1.1,Site Establishment,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-28,ismaila,1.1,1.1,Site Establishment,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-28,parvaiz,1.1,1.1,Site Establishment,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-28,saiffuddin,1.1,1.1,Site Establishment,5.000,m,1500.00,10000.00,1,1,
2026-01-28,vijaykumar,1.1,1.1,Site Establishment,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-28,kbarman,13.1.7(ix)a,13.0,Drainage,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-28,kbarman,13.1.7(ix)b,13.0,Drainage,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-28,manzar,13.1.7(ix)b,13.0,Drainage,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-28,sohail,13.1.7(ix)b,13.0,Drainage,0.010,Sqm,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-28,manzar,13.1.7(ix)b1,13.0,Drainage,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-28,manzar,13.1.7(ix)b2,13.0,Drainage,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-28,kbarman,18.3.6(i),18.3,Bituminous Layers,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-28,parvaiz,18.3.6(i),18.3,Bituminous Layers,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-28,illayaraja,2.1.5 (i),2.1,Setting Out & Layout,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-28,ismaila,2.3.6(i),2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-28,kbarman,2.3.6(i),2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-28,akmishra,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-28,illayaraja,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,400.000,cu.m.,2000.00,5500.00,1,2,
2026-01-28,ismaila,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,1150.000,cu.m.,1700.00,19000.00,2,3,
2026-01-28,kbarman,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-28,parvaiz,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-28,saiffuddin,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,400.000,cu.m.,2000.00,25000.00,2,3,
2026-01-28,vijaykumar,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-28,vpgupta,2.3.6(i)a,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-28,illayaraja,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-28,ismaila,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-28,kbarman,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-28,saiffuddin,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,350.000,cu.m.,1000.00,9000.00,1,2,
2026-01-28,vijaykumar,2.3.6(i)b,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-28,akmishra,2.3.6(i)d,2.3,Bored Cast In-Situ Piling,0.010,Sqm,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-28,illayaraja,2.3.6(i)d,2.3,Bored Cast In-Situ Piling,200.000,Sqm,500.00,5000.00,1,1,
2026-01-28,kbarman,2.3.6(i)d,2.3,Bored Cast In-Situ Piling,0.010,Sqm,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-28,parvaiz,2.3.6(i)d,2.3,Bored Cast In-Situ Piling,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-28,vijaykumar,2.3.6(i)d,2.3,Bored Cast In-Situ Piling,0.010,Sqm,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-28,illayaraja,2.4.6(i),2.4,Pile Cap,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-28,kbarman,2.4.6(i),2.4,Pile Cap,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-28,parvaiz,2.4.6(i),2.4,Pile Cap,60.000,lin.m.,2000.00,4000.00,1,1,
2026-01-28,sanjar,2.4.6(i),2.4,Pile Cap,0.010,trip,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-28,akmishra,2.4.6(i)a,2.4,Pile Cap,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-28,illayaraja,2.4.6(i)a,2.4,Pile Cap,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-28,ismaila,2.4.6(i)a,2.4,Pile Cap,425.000,cu.m.,500.00,13000.00,1,3,
2026-01-28,sanjar,2.4.6(i)a,2.4,Pile Cap,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-28,illayaraja,2.6.6(i),2.6,Pier,80.000,Sqm,2000.00,6000.00,1,1,
2026-01-28,ismaila,2.6.6(i),2.6,Pier,403.000,cu.m.,500.00,13500.00,1,3,
2026-01-28,kbarman,2.6.6(i),2.6,Pier,310.000,cu.m.,1500.00,9000.00,1,2,
2026-01-28,parvaiz,2.6.6(i),2.6,Pier,160.000,m,1500.00,13000.00,1,3,
2026-01-28,illayaraja,2.7.6 (i),2.7,Abutment,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-28,ismaila,2.7.6 (i),2.7,Abutment,95.000,cu.m.,500.00,5000.00,1,1,
2026-01-28,kbarman,2.7.6 (i),2.7,Abutment,250.000,cu.m.,2500.00,17500.00,1,4,
2026-01-28,parvaiz,2.7.6 (i),2.7,Abutment,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-28,saiffuddin,2.7.6 (i),2.7,Abutment,150.000,cu.m.,0,10000.00,0,1,
2026-01-28,kbarman,2.8.6 (i),2.8,Wing Walls,1.000,lin.m.,1000.00,3000.00,1,1,
2026-01-28,illayaraja,3.2.6 (ii),3.2,Concrete RCC,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-28,kbarman,3.2.6 (ii),3.2,Concrete RCC,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-28,parvaiz,3.2.6 (ii),3.2,Concrete RCC,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-28,kbarman,3.2.6 (ii)a,3.2,Concrete RCC,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-28,illayaraja,5.1.7 (iii),5.1,Bearings,0.010,cu.m.,3200.00,0,1,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-28,kbarman,5.1.7 (iii),5.1,Bearings,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-28,manzar,5.1.7 (iii),5.1,Bearings,0.010,kg.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-28,parvaiz,5.1.7 (iii),5.1,Bearings,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-28,sohail,5.1.7 (iii),5.1,Bearings,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-28,illayaraja,5.1.7 (iii)a,5.1,Bearings,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-28,manzar,5.1.7 (iii)a,5.1,Bearings,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-28,sohail,5.1.7 (iii)a,5.1,Bearings,0.010,Sqm,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-28,sohail,5.2.6 (ii),5.2,Expansion Joints,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-28,manzar,5.2.6 (ii)a,5.2,Expansion Joints,0.010,Nos,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-28,sohail,5.2.6 (ii)a,5.2,Expansion Joints,0.010,lin.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-28,manzar,9.1.6 (iii),9.0,Approach Slab,0.010,cu.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-28,illayaraja,9.1.6(ii),9.0,Approach Slab,100.000,cu.m.,1300.00,15000.00,2,4,
2026-01-28,kbarman,9.1.6(ii),9.0,Approach Slab,0.010,sq.m.,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
2026-01-28,manzar,9.1.6(ii),9.0,Approach Slab,0.010,Nos,0,0,0,0,Source qty=0 — resource deployment only (idle/no-output day)
